ADDR_NUM,ADDR_DIR,ADDR_NAME,TRACT,BLOCK,CIRCUMFERENCE,SPECIES,DIAMETER,GRF,AGE,NOTE,
6027,N,HERMITAGE,303,2014,89,SYCAMORE,28.3,4,113,
6025,N,HERMITAGE,303,2014,124,SYCAMORE,39.5,4,158,
6079,N,RIDGE,303,2012,75,SYCAMORE,23.9,4,96,
5707,N,WINTHROP,,,86,HONEY LOCUST,27.4,3,82,
5709,N,WINTHROP,,,86,HONEY LOCUST,27.4,3,82,
5726,N,WINTHROP,,,70,ENGLISH ELM,22.3,4,89,
5727,N,WINTHROP,,,60,LINDEN,19.1,3,57,
5727,N,WINTHROP,,,61,LINDEN,19.4,3,58,
5730,N,WINTHROP,,,65,ENGLISH ELM,20.7,4,83,
5739,N,WINTHROP,,,70,WHITE ASH,22.3,5,112,
5758,N,WINTHROP,,,73,LINDEN,23.2,3,70,
5800,N,WINTHROP,,,106,AMERICAN ELM,33.8,4,135,
5812,N,WINTHROP,,,61,WHITE ASH,19.4,5,97,
5818,N,WINTHROP,,,72,AMERICAN ELM,22.9,4,92,
5922,N,WINTHROP,,,63,GREEN ASH,20.1,4,80,
5703,N,KENMORE,,,82,HACKENBERRY,26.1,2,52,
5725,N,KENMORE,,,89,HACKENBERRY,28.3,2,57,
5736,N,KENMORE,,,94,HACKENBERRY,29.9,2,60,
5746,N,KENMORE,,,97,HACKENBERRY,30.9,2,62,
5750,N,KENMORE,,,63,HONEY LOCUST,20.1,3,60,
5750,N,KENMORE,,,75,HONEY LOCUST,23.9,3,72,
5751,N,KENMORE,,,95,HACKENBERRY,30.3,2,61,
5757,N,KENMORE,,,70,HACKENBERRY,22.3,2,45,
BROKEN! NEEDS FIXING: 5818,N,KENMORE,,,82,NORTHERN CATALPA,26.1,,0,
5820,N,KENMORE,,,67,LINDEN,21.3,3,64,
5828,N,KENMORE,,,62,SILVER MAPLE,19.7,3,59,
5829,N,KENMORE,,,65,LINDEN,20.7,3,62,
5909,N,KENMORE,,,60,ASH,19.1,5,96,
5910,N,KENMORE,,,62,HONEST LOCUST,19.7,3,59,
5920,N,KENMORE,,,80,HONEY LOCUST,25.5,3,77,
1019,W,ARDMORE,,,109,ASH,34.7,5,174,SPECIES?
1020,W,ARDMORE,,,73,ASH,23.2,5,116,
1020,W,ARDMORE,,,75,ASH,23.9,5,120,
1045,W,ARDMORE,,,69,LINDEN,22,3,66,
1050,W,ARDMORE,,,61,SILVER MAPLE,19.4,3,58,
1002,W,THORNDALE,,,60,LINDEN,19.1,3,57,
1017,W,THORNDALE,,,121,SIBERIAN ELM,38.5,2,77,
1019,W,THORNDALE,,,120,SIBERIAN ELM,38.2,2,76,
1025,W,THORNDALE,,,62,LINDEN,19.7,3,59,
BROKEN! NEEDS FIXING: ,,,,,78.0,SIBERIAN ELM,24.8,2,50,41°58'46.9N 87°40'28.9W
5239,N,ASHLAND,,,45.0,BLACK LOCUST,14.3,3.5,50,EAST PARKWAY
5547,N,ASHLAND,,,52.5,BASSWOOD,16.7,3,50,MELLIN PLAYLOT PARK
1610,W,BERWYN,,,52.5,HONEY LOCUST,16.7,3,50,NORTH PARKWAY
1743,W,BRYN MAWR,,,52.5,HONEY LOCUST,16.7,3,50,SOUTH PARKWAY NEAR ALLEY
5404,N,PAULINA,,,35.0,NORWAY MAPLE,11.1,4.5,50,WEST PARKWAY
5501,N,PAULINA,,,52.5,HONEY LOCUST,16.7,3,50,EAST PARKWAY-MIDDLE TREE
1650,W,RASCHER,,,52.5,HONEY LOCUST,16.7,3,50,NORTH PARKWAY
5313,N,RAVENSWOOD,,,46.0,LOCUST,14.6,3.5,51,EAST PARKWAY-1-S
1735,W,BRYN MAWR,,,54.0,HONEY LOCUST,17.2,3,52,SOUTH PARKWAY E PROPERTY EDGE
5238,N,CLARK,,,40.5,AMERICAN ELM,12.9,4,52,WEST PARKWAY
1656,W,FOSTER,,,40.5,GREEN ASH,12.9,4,52,NORTH PARKWAY LUTHERAN CHURCH MAINAIRS -1W
5453,N,PAULINA,,,81.5,CATALPA,26,2,52,EAST PARKWAY
5547,N,RAVENSWOOD,,,41.0,AMERICAN OR SLIPPERY ELM,13.1,4,52,ON BRYN MAWR SOUTH PARKWAY; LARGE INDUSTRIAL BLDG
5225,N,ASHLAND,,,55.0,HONEY LOCUST,17.5,3,53,EAST PARKWAY
5301,N,RAVENSWOOD,,,55.3,HONEY LOCUST,17.6,3,53,ON BERWYN NORTH PARKWAY
5345,N,ASHLAND,,,55.5,LINDEN,17.7,3,53,EAST PARKWAY
1643,W,BERWN,,,33.5,WHITE ASH,10.7,5,54,SOUTH PARKWAY
1722,W,GREGORY,,,56.0,CRABAPPLE,17.8,3,53,NORTH PARKWAY 1 W
1650,W,RASCHER,,,56.0,HONEY LOCUST,17.8,3,53,ON PAULINA EAST PARKWAY NEAR CORNER
1750,W,SUMMERDALE,,,56.0,HONEY LOCUST,17.8,3,53,NORTH PARKWAY-1W MIDDLE
BROKEN! NEEDS FIXING: ,,,,,84.0,SIBERIAN ELM,26.8,2,54,41°58'41.1N 87°40'28.4W
5256,N,PAULINA,,,42.5,GREEN ASH,13.5,4,54,ON BERWYN SOUTH PARKWAY-1E
1509,W,SUMMERDALE,,,85.0,HACKBERRY,27.1,2,54,SOUTH PARKWAY @ CORNER
5338,N,ASHLAND,,,57.0,BASSWOOD,18.2,3,55,WEST PARKWAY
5254,N,ASHLAND,,,57.5,BASSWOOD,18.3,3,55,ON BERWYN NORTH PARKWAY
5313,N,RAVENSWOOD,,,49.5,LOCUST,15.8,3.5,55,EAST PARKWAY-1N
1743,W,BRYN MAWR,,,58.0,HONEY LOCUST,18.5,3,56,SOUTH PARKWAY 1E
5536,N,PAULINA,,,58.0,HONEY LOCUST,18.5,3,56,WEST PARKWAY: MULTI TRUNK; USED LARGEST CIRC
1647,W,RASCHER,,,87.0,CATALPA,27.7,2,55,SOUTH PARKWAY
5353,N,ASHLAND,,,35.0,BLUE SPRUCE,11.1,5,56,EAST PARKWAY
1729,W,RASCHER,,,58.5,SILVER MAPLE,18.6,3,56,SOUTH PARKWAY; MULTI-TRUNK. USED LARGEST TRUNK.
5301,N,RAVENSWOOD,,,58.5,HONEY LOCUST,18.6,3,56,ON BERWYN NORTH PARKWAY
5416,N,ASHLAND,,,39.3,NORWAY MAPLE,12.5,4.5,56,WEST PARKWAY
5406,N,ASHLAND,,,59.0,HONEY LOCUST,18.8,3,56,WEST PARKWAY
1700,W,CATALPA,,,59.0,HONEY LOCUST,18.8,3,56,NORTH PARKWAY
1700,W,CATALPA,,,60.0,HONEY LOCUST,19.1,3,57,NORTH PARKWAY
5348,N,PAULINA,,,40.0,NORWAY MAPLE,12.7,4.5,57,WEST PARKWAY
5434,N,PAULINA,,,40.0,NORWAY MAPLE,12.7,4.5,57,ON RASCHER NORTH PARKWAY 1 W MIDDLE
1720,W,SUMMERDALE,,,60.0,SILVER MAPLE,19.1,3,57,NORTH PARKWAY
5335,N,RAVENSWOOD,,,51.5,LOCUST,16.4,3.5,57,EAST PARKWAY
1739,W,BERWYN,,,45.5,GREEN ASH,14.5,4,58,SOUTH PARKWAY
1720,W,RASCHER,,,91.0,CATALPA,29,2,58,NORTH PARKWAY
5235,N,RAVENSWOOD,,,45.5,GREEN ASH,14.5,4,58,ON FARRAGUT NORTH PARKWAY-1 W
1733,W,CATALPA,,,61.0,HONEY LOCUST,19.4,3,58,SOUTH PARKWAY
1703,W,CATALPA,,,61.5,HONEY LOCUST,19.6,3,59,SOUTH PARKWAY NEAR GARAGE DOOR
5210,N,PAULINA,,,41.0,NORWAY MAPLE,13.1,4.5,59,WEST PARKWAY
5300,N,PAULINA,,,41.0,NORWAY MAPLE,13.1,4.5,59,WEST PARKWAY
5517,N,PAULINA,,,61.5,HONEY LOCUST,19.6,3,59,EAST PARKWAY-1S
1652,W,FOSTER,,,46.5,AMERICAN ELM,14.8,4,59,NORTH PARKWAY LUTHERAN CHURCH @ CENTER COURTYARD
5300,N,PAULINA,,,62.5,HONEY LOCUST,19.9,3,60,ON BERWYN NORTH PARKWAY-1W
1650,W,RASCHER,,,62.5,HONEY LOCUST,19.9,3,60,NORTH PARKWAY
1741,W,GREGORY,,,47.0,HORSE CHESTNUST/BUCKEYE,15,4,60,SOUTH PARKWAY
1604,W,FARRAGUT,,,42.0,RED MAPLE,13.4,4.5,60,NORTH PARKWAY
1728,W,RASCHER,,,42.0,NORWAY MAPLE,13.4,4.5,60,NORTH PARKWAY
1753,W,RASCHER,,,95.5,CATALPA,30.4,2,61,ON RAVENSWOOD EAST PARKWAY
1644,W,FARRAGUT,,,42.5,RED MAPLE,13.5,4.5,61,NORTH PARKWAY
5414,N,PAULINA,,,34.8,RED PINE,11.1,5.5,61,WEST PARKWAY
5308,N,PAULINA,,,64.0,LOCUST,20.4,3,61,WEST PARKWAY
5545,N,RAVENSWOOD,,,64.0,HONEY LOCUST,20.4,3,61,ON GREGORY NORTH PARKWAY BY PARKING LOT 1 E
5418,N,ASHLAND,,,43.0,NORWAY MAPLE,13.7,4.5,62,WEST PARKWAY
1727,W,BRYN MAWR,,,64.5,HONEY LOCUST,20.5,3,62,SOUTH PARKWAY
1729,W,BRYN MAWR,,,64.5,HONEY LOCUST,20.5,3,62,SOUTH PARKWAY
1655,W,CATALPA,,,97.5,CATALPA,31.1,2,62,ON PAULINA EAST PARKWAY NEAR CORNER
1704,W,CATALPA,,,65.0,HONEY LOCUST,20.7,3,62,NORTH PARKWAY
5454,N,PAULINA,,,43.5,NORWAY MAPLE,13.9,4.5,63,WEST PARKWAY
5319,N,RAVENSWOOD,,,98.0,CATALPA,31.2,2,62,EAST PARKWAY
5339,N,RAVENSWOOD,,,56.0,LOCUST,17.8,3.5,62,EAST PARKWAY
1752,W,CATALPA,,,99.0,CATALPA,31.5,2,63,NORTH PARKWAY NEAR ALLEY
1706,W,BALMORAL,,,99.5,CATALPA,31.7,2,63,NORTH PARKWAY
1740,W,RASCHER,,,99.5,CATALPA,31.7,2,63,NORTH PARKWAY
1718,W,FARRAGUT,,,66.5,LOCUST,21.2,3,64,NORTH PARKWAY
5337,N,RAVENSWOOD,,,57.0,LOCUST,18.2,3.5,64,EAST PARKWAY
5501,N,PAULINA,,,66.8,HONEY LOCUST,21.3,3,64,EAST PARKWAY-1S
1700,W,CATALPA,,,67.0,HONEY LOCUST,21.3,3,64,NORTH PARKWAY
1622,W,FARRAGUT,,,67.0,HONEY LOCUST,21.3,3,64,NORTH PARKWAY
5517,N,PAULINA,,,67.0,HONEY LOCUST,21.3,3,64,EAST PARKWAY-1N
1720,W,BALMORAL,,,40.5,ASH,12.9,5,65,NORTH PARKWAY
5545,N,PAULINA,,,58.0,BLACK LOCUST,18.5,3.5,65,EAST PARKWAY
5338,N,ASHLAND,,,68.0,BASSWOOD,21.7,3,65,WEST PARKWAY
5414,N,ASHLAND,,,68.0,HONEY LOCUST,21.7,3,65,WEST PARKWAY
5440,N,ASHLAND,,,68.0,HONEY LOCUST,21.7,3,65,WEST PARKWAY
1726,W,CATALPA,,,68.0,HONEY LOCUST,21.7,3,65,NORTH PARKWAY
1736,W,CATALPA,,,102.0,CATALPA,32.5,2,65,NORTH PARKWAY
1622,W,RASCHER,,,68.0,HONEY LOCUST,21.7,3,65,NORTH PARKWAY
5355,N,RAVENSWOOD,,,102.0,COTTONWOOD,32.5,2,65,EAST PARKWAY
5532,N,PAULINA,,,68.5,HONEY LOCUST,21.8,3,65,ON GREGORY NORTH PARKWAY @ ALLEY
1723,W,BRYN MAWR,,,46.0,NORWAY MAPLE,14.6,4.5,66,SOUTH PARKWAY
5415,N,ASHLAND,,,104.0,CATALPA,33.1,2,66,EAST PARKWAY
5421,N,ASHLAND,,,69.5,HONEY LOCUST,22.1,3,66,EAST PARKWAY
5207,N,ASHLAND,,,52.5,AMERICAN ELM,16.7,4,67,EAST PARKWAY
5235,N,ASHLAND,,,70.0,KY COFFEETREE,22.3,3,67,ANDERSONVILLE PLAYLOT PARK
1706,W,BALMORAL,,,42.0,ASH,13.4,5,67,NORTH PARKWAY
5300,N,PAULINA,,,70.0,HONEY LOCUST,22.3,3,67,ON BERWYN NORTH PARKWAY-1E
1637,W,SUMMERDALE,,,70.0,HONEY LOCUST,22.3,3,67,SOUTH PARKWAY
5434,N,ASHLAND,,,47.0,NORWAY MAPLE,15,4.5,68,ON RASCHER NORTH PARKWAY
5520,N,PAULINA,,,47.0,NORWAY MAPLE,15,4.5,68,ON GREGORY SOUTH PARKWAY 2 W
5520,N,PAULINA,,,47.0,NORWAY MAPLE,15,4.5,68,ON GREGORY SOUTH PARKWAY 3 W
5254,N,ASHLAND,,,42.5,WHITE ASH,13.5,5,68,ON BERWYN NORTH PARKWAY
1741,W,CATALPA,,,71.0,HONEY LOCUST,22.6,3,68,SOUTH PARKWAY
5434,N,PAULINA,,,47.5,NORWAY MAPLE,15.1,4.5,68,ON RASCHER NORTH PARKWAY 1 W
1740,W,CATALPA,,,53.5,AMERICAN ELM,17,4,68,NORTH PARKWAY
1743,W,BRYN MAWR,,,71.5,HONEY LOCUST,22.8,3,68,SOUTH PARKWAY MIDDLE TREE
1702,W,CATALPA,,,72.0,HONEY LOCUST,22.9,3,69,NORTH PARKWAY
5312,N,PAULINA,,,48.0,NORWAY MAPLE,15.3,4.5,69,WEST PARKWAY
1640,W,RASCHER,,,48.0,RED MAPLE,15.3,4.5,69,NORTH PARKWAY
1715,W,RASCHER,,,108.0,CATALPA,34.4,2,69,SOUTH PARKWAY @ ALLEY CORNER
5545,N,RAVENSWOOD,,,48.0,NORWAY MAPLE,15.3,4.5,69,ON GREGORY NORTH PARKWAY BY PARKING LOT 1 W
1731,W,SUMMERDALE,,,72.0,SILVER MAPLE,22.9,3,69,SOUTH PARKWAY
1700,W,FOSTER,,,48.3,NORWAY MAPLE,15.4,4.5,69,ON PAULINA WEST PARKWAY NEAR CORNER
5235,N,ASHLAND,,,72.5,KY COFFEETREE,23.1,3,69,ANDERSONVILLE PLAYLOT PARK
1702,W,CATALPA,,,72.5,HONEY LOCUST,23.1,3,69,NORTH PARKWAY
1719,W,GREGORY,,,72.5,LINDEN,23.1,3,69,SOUTH PARKWAY
1710,W,BALMORAL,,,48.5,NORWAY MAPLE,15.4,4.5,69,NORTH PARKWAY-1E
5520,N,PAULINA,,,48.5,NORWAY MAPLE,15.4,4.5,69,ON GREGORY SOUTH PARKWAY CORNER
1639,W,SUMMERDALE,,,48.5,RED MAPLE,15.4,4.5,69,SOUTH PARKWAY
5554,N,PAULINA,,,73.0,HONEY LOCUST,23.2,3,70,WEST PARKWAY
5219,N,ASHLAND,,,55.0,AMERICAN ELM,17.5,4,70,EAST PARKWAY
5355,N,ASHLAND,,,49.0,NORWAY MAPLE,15.6,4.5,70,EAST PARKWAY
1751,W,CATALPA,,,49.0,NORWAY MAPLE,15.6,4.5,70,SOUTH PARKWAY @ CORNER; MULTI-TRUNK:LARGEST USED
5501,N,PAULINA,,,73.5,HONEY LOCUST,23.4,3,70,EAST PARKWAY-1N
1610,W,SUMMERDALE,,,49.0,NORWAY MAPLE,15.6,4.5,70,NORTH PARKWAY
1715,W,CATALPA,,,74.0,HONEY LOCUST,23.6,3,71,SOUTH PARKWAY
1750,W,SUMMERDALE,,,74.0,HONEY LOCUST,23.6,3,71,NORTH PARKWAY-1E MIDDLE
1750,W,SUMMERDALE,,,74.0,HONEY LOCUST,23.6,3,71,NORTH PARKWAY-2E
5234,N,ASHLAND,,,49.5,NORWAY MAPLE,15.8,4.5,71,WEST PARKWAY
1705,W,FARRAGUT,,,49.5,NORWAY MAPLE,15.8,4.5,71,SOUTH PARKWAY
1751,W,SUMMERDALE,,,49.5,NORWAY MAPLE,15.8,4.5,71,SOUTH PARKWAY
5235,N,ASHLAND,,,75.0,KY COFFEETREE,23.9,3,72,ANDERSONVILLE PLAYLOT PARK
5354,N,ASHLAND,,,75.0,HONEY LOCUST,23.9,3,72,WEST PARKWAY
1729,W,BALMORAL,,,45.0,WHITE ASH,14.3,5,72,SOUTH PARKWAY
1646,W,FARRAGUT,,,50.0,RED MAPLE,15.9,4.5,72,NORTH PARKWAY
1727,W,GREGORY,,,50.0,NORWAY MAPLE,15.9,4.5,72,SOUTH PARKWAY
1750,W,SUMMERDALE,,,75.0,HONEY LOCUST,23.9,3,72,NORTH PARKWAY @ NE CORNER RAVENSWOOD
1633,W,BERWYN,,,50.5,RED MAPLE,16.1,4.5,72,SOUTH PARKWAY
1747,W,FARRAGUT,,,50.5,MAPLE,16.1,4.5,72,SOUTH PARKWAY
5304,N,PAULINA,,,50.5,NORWAY MAPLE,16.1,4.5,72,WEST PARKWAY
1726,W,BALMORAL,,,114.0,CATALPA,36.3,2,73,NORTH PARKWAY
1725,W,CATALPA,,,76.0,HONEY LOCUST,24.2,3,73,SOUTH PARKWAY
1647,W,RASCHER,,,76.0,HONEY LOCUST,24.2,3,73,SOUTH PARKWAY @ CORNER
5547,N,RAVENSWOOD,,,57.0,AMERICAN OR SLIPPERY ELM,18.2,4,73,ON BRYN MAWR SOUTH PARKWAY; 1E
5443,N,PAULINA,,,76.3,HONEY LOCUST,24.3,3,73,EAST PARKWAY
1636,W,BERWYN,,,76.5,SILVER MAPLE,24.4,3,73,NORTH PARKWAY
1750,W,RASCHER,,,51.0,NORWAY MAPLE,16.2,4.5,73,NORTH PARKWAY
1602,W,SUMMERDALE,,,51.0,NORWAY MAPLE,16.2,4.5,73,NORTH PARKWAY
1736,W,SUMMERDALE,,,76.5,HONEY LOCUST,24.4,3,73,NORTH PARKWAY
5235,N,RAVENSWOOD,,,57.5,GREEN ASH,18.3,4,73,ON FARRAGUT NORTH PARKWAY-1 E
5235,N,ASHLAND,,,77.0,KY COFFEETREE,24.5,3,74,ANDERSONVILLE PLAYLOT PARK
1728,W,CATALPA,,,77.0,HONEY LOCUST,24.5,3,74,NORTH PARKWAY
1721,W,BERWYN,,,51.5,NORWAY MAPLE,16.4,4.5,74,SOUTH PARKWAY
1631,W,BERWYN,,,52.0,RED MAPLE,16.6,4.5,75,SOUTH PARKWAY
1631,W,RASCHER,,,52.0,NORWAY MAPLE,16.6,4.5,75,SOUTH PARKWAY
5520,N,PAULINA,,,52.3,NORWAY MAPLE,16.6,4.5,75,WEST PARKWAY-1S
1724,W,BALMORAL,,,78.5,HONEY LOCUST,25,3,75,NORTH PARKWAY
5507,N,PAULINA,,,78.5,HONEY LOCUST,25,3,75,EAST PARKWAY
5547,N,ASHLAND,,,78.6,SILVER MAPLE,25,3,75,MELLIN PLAYLOT PARK
5312,N,PAULINA,,,52.5,NORWAY MAPLE,16.7,4.5,75,WEST PARKWAY
1640,W,SUMMERDALE,,,52.5,RED MAPLE,16.7,4.5,75,NORTH PARKWAY
1637,W,BERWYN,,,79.0,SILVER MAPLE,25.2,3,76,SOUTH PARKWAY
5510,N,PAULINA,,,79.0,HONEY LOCUST,25.2,3,76,WEST PARKWAY
1730,W,GREGORY,,,59.5,SYCAMORE,18.9,4,76,NORTH PARKWAY
1604,W,FARRAGUT,,,53.0,RED MAPLE,16.9,4.5,76,NORTH PARKWAY
1725,W,FARRAGUT,,,53.0,NORWAY MAPLE,16.9,4.5,76,SOUTH PARKWAY
5356,N,PAULINA,,,53.0,NORWAY MAPLE,16.9,4.5,76,ON BALMORAL SOUTH PARKWAY
5434,N,PAULINA,,,53.0,NORWAY MAPLE,16.9,4.5,76,ON RASCHER NORTH PARKWAY @ CORNER
1640,W,FARRAGUT,,,53.3,RED MAPLE,17,4.5,77,NORTH PARKWAY
5304,N,PAULINA,,,53.3,NORWAY MAPLE,17,4.5,77,WEST PARKWAY
1604,W,BERWYN,,,40.0,CRABAPPLE,12.7,6,76,NORTH PARKWAY
1730,W,CATALPA,,,80.0,HONEY LOCUST,25.5,3,77,NORTH PARKWAY
1705,W,FARRAGUT,,,80.0,BASSWOOD/LINDEN,25.5,3,77,SOUTH PARKWAY
1739,W,SUMMERDALE,,,80.0,HONEY LOCUST,25.5,3,77,SOUTH PARKWAY
1722,W,CATALPA,,,81.0,HONEY LOCUST,25.8,3,77,NORTH PARKWAY
1751,W,CATALPA,,,54.0,NORWAY MAPLE,17.2,4.5,77,SOUTH PARKWAY MIDDLE TREE
5434,N,PAULINA,,,54.0,NORWAY MAPLE,17.2,4.5,77,ON RASCHER NORTH PARKWAY 1 E MIDDLE
5441,N,PAULINA,,,54.0,NORWAY MAPLE,17.2,4.5,77,EAST PARKWAY
1642,W,RASCHER,,,81.0,HONEY LOCUST,25.8,3,77,NORTH PARKWAY
1739,W,RASCHER,,,54.0,NORWAY MAPLE,17.2,4.5,77,SOUTH PARKWAY BY SIDE YARD
1700,W,FARRAGUT,,,81.5,SILVER MAPLE,26,3,78,ON PAULINA WEST PARKWAY-1N WHITE HOUSE
1736,W,GREGORY,,,81.5,HONEY LOCUST,26,3,78,NORTH PARKWAY
1654,W,BERWYN,,,54.5,NORWAY MAPLE,17.4,4.5,78,NORTH PARKWAY
1738,W,GREGORY,,,55.0,NORWAY MAPLE,17.5,4.5,79,NORTH PARKWAY
5406,N,PAULINA,,,55.0,NORWAY MAPLE,17.5,4.5,79,WEST PARKWAY
1751,W,SUMMERDALE,,,55.0,NORWAY MAPLE,17.5,4.5,79,SOUTH PARKWAY
1616,W,BERWYN,,,83.0,HONEY LOCUST,26.4,3,79,NORTH PARKWAY
5235,N,ASHLAND,,,125.0,COTTONWOOD,39.8,2,80,ANDERSONVILLE PLAYLOT PARK
5235,N,ASHLAND,,,125.0,COTTONWOOD,39.8,2,80,ANDERSONVILLE PLAYLOT PARK
1720,W,BERWYN,,,62.5,GREEN ASH,19.9,4,80,NORTH PARKWAY-1W
5440,N,PAULINA,,,83.5,HONEY LOCUST,26.6,3,80,WEST PARKWAY
1719,W,BALMORAL,,,56.0,NORWAY MAPLE,17.8,4.5,80,SOUTH PARKWAY
1722,W,FARRAGUT,,,84.0,SILVER MAPLE,26.8,3,80,NORTH PARKWAY
5323,N,PAULINA,,,56.0,NORWAY MAPLE,17.8,4.5,80,ON SUMMERDALE SOUTH PARKWAY @ CORNER
5554,N,PAULINA,,,63.0,GREEN ASH,20.1,4,80,ON BRYN MAWR SOUTH PARKWAY MIDDLE TREE
1615,W,RASCHER,,,56.0,NORWAY MAPLE,17.8,4.5,80,SOUTH PARKWAY
5520,N,PAULINA,,,56.5,NORWAY MAPLE,18,4.5,81,WEST PARKWAY NEAR CORNER-HARTWELL PLACE
1700,W,FARRAGUT,,,85.0,SILVER MAPLE,27.1,3,81,ON PAULINA WEST PARKWAY-1 S WHITE HOUSE
BROKEN! NEEDS FIXING: ,,,,,128.0,COTTONWOOD,40.8,2,82,41°58'41.2N 87°40'28.3W
5439,N,PAULINA,,,57.0,NORWAY MAPLE,18.2,4.5,82,EAST PARKWAY
1615,W,RASCHER,,,57.0,NORWAY MAPLE,18.2,4.5,82,SOUTH PARKWAY
1732,W,RASCHER,,,86.0,HONEY LOCUST,27.4,3,82,NORTH PARKWAY
1714,W,BERWYN,,,65.0,GREEN ASH,20.7,4,83,NORTH PARKWAY
1751,W,CATALPA,,,65.0,AMERICAN ELM,20.7,4,83,SOUTH PARKWAY @ SW CORNER OF RAVENSWOOD
5521,N,PAULINA,,,58.0,NORWAY MAPLE,18.5,4.5,83,EAST PARKWAY
1700,W,SUMMERDALE,,,52.5,ASH,16.7,5,84,NORTH PARKWAY EAST OF ALLEY
1716,W,BERWYN,,,66.0,GREEN ASH,21,4,84,NORTH PARKWAY
1731,W,BERWYN,,,66.0,GREEN ASH,21,4,84,SOUTH PARKWAY
1602,W,SUMMERDALE,,,89.0,SILVER MAPLE,28.3,3,85,NORTH PARKWAY
1654,W,BERWYN,,,59.5,NORWAY MAPLE,18.9,4.5,85,NORTH PARKWAY
5542,N,ASHLAND,,,90.0,SILVER MAPLE,28.7,3,86,WEST PARKWAY
1731,W,BALMORAL,,,90.0,HONEY LOCUST,28.7,3,86,SOUTH PARKWAY
5352,N,ASHLAND,,,54.5,WHITE ASH,17.4,5,87,WEST PARKWAY
1718,W,BALMORAL,,,61.0,NORWAY MAPLE,19.4,4.5,87,NORTH PARKWAY
1734,W,BALMORAL,,,61.0,NORWAY MAPLE,19.4,4.5,87,NORTH PARKWAY
1719,W,BRYN MAWR,,,91.5,SILVER MAPLE,29.1,3,87,SOUTH PARKWAY
1636,W,RASCHER,,,61.0,RED MAPLE,19.4,4.5,87,NORTH PARKWAY
1641,W,BERWYN,,,55.0,WHITE ASH,17.5,5,88,SOUTH PARKWAY
1622,W,BERWYN,,,92.0,HONEY LOCUST,29.3,3,88,NORTH PARKWAY
1737,W,BALMORAL,,,61.5,NORWAY MAPLE,19.6,4.5,88,SOUTH PARKWAY
1738,W,BALMORAL,,,61.5,NORWAY MAPLE,19.6,4.5,88,NORTH PARKWAY
5338,N,PAULINA,,,92.5,HONEY LOCUST,29.5,3,89,WEST PARKWAY
1735,W,BERWYN,,,62.0,NORWAY MAPLE,19.7,4.5,89,SOUTH PARKWAY
1701,W,FARRAGUT,,,62.0,NORWAY MAPLE,19.7,4.5,89,ON PAULINA WEST PARKWAY BLUE HOUSE
5418,N,PAULINA,,,62.0,NORWAY MAPLE,19.7,4.5,89,WEST PARKWAY
5540,N,PAULINA,,,62.0,NORWAY MAPLE,19.7,4.5,89,WEST PARKWAY
1715,W,BALMORAL,,,70.0,SYCAMORE,22.3,4,89,SOUTH PARKWAY
1751,W,SUMMERDALE,,,80.0,LOCUST,25.5,3.5,89,ON RAVENSWOOD SOUTH PARKWAY @ CORNER
5324,N,ASHLAND,,,56.5,WHITE ASH,18,5,90,WEST PARKWAY
1739,W,CATALPA,,,94.5,SILVER MAPLE,30.1,3,90,SOUTH PARKWAY
1727,W,BERWYN,,,71.5,GREEN ASH,22.8,4,91,SOUTH PARKWAY
1714,W,BALMORAL,,,64.0,NORWAY MAPLE,20.4,4.5,92,NORTH PARKWAY
1615,W,RASCHER,,,64.0,NORWAY MAPLE,20.4,4.5,92,SOUTH PARKWAY
1641,W,SUMMERDALE,,,64.0,RED MAPLE,20.4,4.5,92,SOUTH PARKWAY
1732,W,FARRAGUT,,,64.5,MAPLE,20.5,4.5,92,NORTH PARKWAY
5208,N,PAULINA,,,64.5,NORWAY MAPLE,20.5,4.5,92,WEST PARKWAY
1714,W,FARRAGUT,,,97.0,SILVER MAPLE,30.9,3,93,NORTH PARKWAY
1626,W,RASCHER,,,97.0,HONEY LOCUST,30.9,3,93,NORTH PARKWAY
1616,W,RASCHER,,,65.0,NORWAY MAPLE,20.7,4.5,93,NORTH PARKWAY
5353,N,RAVENSWOOD,,,147.0,COTTONWOOD,46.8,2,94,EAST PARKWAY
1732,W,GREGORY,,,65.5,NORWAY MAPLE,20.9,4.5,94,NORTH PARKWAY
5554,N,PAULINA,,,74.0,GREEN ASH,23.6,4,94,ON BRYN MAWR SOUTH PARKWAY-1E
1721,W,BALMORAL,,,66.0,NORWAY MAPLE,21,4.5,95,SOUTH PARKWAY
1615,W,RASCHER,,,66.0,RED MAPLE,21,4.5,95,SOUTH PARKWAY
1643,W,RASCHER,,,66.0,RED MAPLE,21,4.5,95,SOUTH PARKWAY
5315,N,RAVENSWOOD,,,60.0,WHITE ASH,19.1,5,96,EAST PARKWAY-1N
1720,W,CATALPA,,,67.0,NORWAY MAPLE,21.3,4.5,96,NORTH PARKWAY
5511,N,PAULINA,,,67.5,NORWAY MAPLE,21.5,4.5,97,EAST PARKWAY
1714,W,RASCHER,,,67.5,NORWAY MAPLE,21.5,4.5,97,NORTH PARKWAY @ ALLEY CORNER
1604,W,FARRAGUT,,,61.0,WHITE ASH,19.4,5,97,NORTH PARKWAY
